 0,827043070004859 
 0,826464916790306 
 0,825888648669935 
 0,825314257132594 
 0,824741733834229 
 0,82417107035873 
 0,82360225849882 
 0,823035290168016 
 0,822470157913418 
 0,821906862293665 
 0,821345345646914 
 0,820785674152906 
 0,82022779976131 
 0,819671718918133 
 0,819117424251132 
 0,818564907978325 
 0,818014162395927 
 0,817465179619876 
 0,816917951909299 
 0,816372471565753 
 0,815828730871317 
 0,815286722223924 
 0,814746437992956 
 0,814207870642325 
 0,813671012644219 
 0,813135856533389 
 0,812602394873238 
 0,812070620275433 
 0,81154052540852 
 0,811012102932786 
 0,810485345639761 
 0,80996024618591 
 0,809436797550594 
 0,808914992467499 
 0,808394823867791 
 0,807876284685148 
 0,80735936788716 
 0,806844066485138 
 0,806330373514044 
 0,805818282088391 
 0,80530778524656 
 0,804798876114169 
 0,804291547644983 
 0,80378579067415 
 0,803281616214238 
 0,802778987049244 
 0,802277915495382 
 0,801778392004794 
 0,801280409740352 
 0,800783962045155 
 0,800289042389306 
 0,799795644302647 
 0,799303761342086 
 0,798813387098087 
 0,798324515213323 
 0,797837139355256 
 0,797351253215763 
 0,7968668505555 
 0,796383925133779 
 0,79590247075386 
 0,795422481270252 
 0,794943950535515 
 0,794466872471842 
 0,793991241006501 
 0,793517050104083 
 0,793044293787917 
 0,792572966078994 
 0,792103061006275 
 0,791634572693299 
 0,791167495251781 
 0,790701822813068 
 0,790237549519497 
 0,789774669528898 
 0,789313176957939 
 0,788853065804605 
 0,788394329656677 
 0,787936960376756 
 0,78748093505977 
 0,78702643843536 
 0,786573084268401 
 0,786121138939533 
 0,785670542555653 
 0,785221285465335 
 0,784773361178919 
 0,784326763851355 
 0,783881487947045 
 0,78343752803403 
 0,782994878694658 
 0,78255353459541 
 0,782113490440052 
 0,781674740968741 
 0,78123728094122 
 0,780801105145854 
 0,780366208419294 
 0,779932585630446 
 0,779500231604901 
 0,779069141294064 
 0,778639309636566 
 0,778210731571246 
 0,777783402114205 
 0,777357316256842 
 0,776932469049323 
 0,776508855561483 
 0,776086470895349 
 0,775665310180108 
 0,77524536857139 
 0,774826641276315 
 0,774409123548037 
 0,773992810750514 
 0,77357769845831 
 0,773163783060079 
 0,772751066535868 
 0,772339416904522 
 0,771929126515231 
 0,771519947711129 
 0,771111936627379 
 0,770705091566742 
 0,770299408616485 
 0,769894883467335 
 0,769491511699781 
 0,769089288855467 
 0,768688210495578 
 0,768288272184989 
 0,767889469463985 
 0,767491797966756 
 0,767095253282481 
 0,766699831056182 
 0,766305526940783 
 0,76591233660864 
 0,765520255754459 
 0,765129280099779 
 0,764739405380716 
 0,764350627359412 
 0,76396294181194 
 0,763576344542564 
 0,76319083136604 
 0,762806398133263 
 0,762423040701561 
 0,76204075495208 
 0,761659536786459 
 0,761279382142941 
 0,760900286941717 
 0,76052224715585 
 0,760145258764755 
 0,759769317752952 
 0,75939442007539 
 0,759020565722256 
 0,758647739899833 
 0,758275948840856 
 0,757905185556396 
 0,757535446117743 
 0,757166726642113 
 0,75679902327099 
 0,756432332199596 
 0,7560666496045 
 0,755701971710035 
 0,755338294729041 
 0,754975614919427 
 0,7546139285388 
 0,75425323187541 
 0,75389352123137 
 0,753534792923322 
 0,753177043290672 
 0,752820268681825 
 0,75246446547956 
 0,752109630062591 
 0,751755758849703 
 0,751402848262609 
 0,751050894716041 
 0,750699894725714 
 0,7503498447282 
 0,750000741230636 
 0,749652580755822 
 0,749305359848518 
 0,748959075063836 
 0,748613723004657 
 0,748269300372852 
 0,747925803952045 
 0,747583231022385 
 0,747241581354175 
 0,746901044048311 
 0,746560983414834 
 0,746222072057359 
 0,7458840608752 
 0,745546950729587 
 0,745210739117333 
 0,744875423036243 
 0,744540999332268 
 0,74420746481543 
 0,743874816326949 
 0,743543050636386 
 0,743212164566299 
 0,742882154963464 
 0,742553018640618 
 0,74222475247628 
 0,741897353343591 
 0,741570818082166 
 0,741245143632543 
 0,740920326876212 
 0,74059636476397 
 0,74027325420879 
 0,739950992175196 
 0,739629575621535 
 0,739309001537541 
 0,738989266907644 
 0,738670368758027 
 0,738352304106572 
 0,738035070016269 
 0,737718663471896 
 0,737403081651988 
 0,737088321647825 
 0,736774380675045 
 0,736461256176876 
 0,736148946755982 
 0,735837480953328 
 0,735526730304016 
 0,735216845446466 
 0,734907757791038 
 0,734599467963905 
 0,734291973732017 
 0,733985272473843 
 0,733679361504068 
 0,733374238057975 
 0,733069899407558 
 0,732766342816016 
 0,7324635655582 
 0,732161564909472 
 0,731860338182328 
 0,731559882676506 
 0,731260195700653 
 0,730961274578184 
 0,730663116656379 
 0,73036571929434 
 0,730069079841668 
 0,729773195682571 
 0,72947806420895 
 0,729183682791791 
 0,728890048870995 
 0,728597159877691 
 0,728305013195294 
 0,728013606358092 
 0,727722936751771 
 0,727433001857783 
 0,727143799274734 
 0,726855326434651 
 0,726567581012195 
 0,726280560804818 
 0,725994264593272 
 0,725708706251474 
 0,725423801675836 
 0,725139662696057 
 0,7248562298015 
 0,724573505618705 
 0,724291488589888 
 0,724010176524267 
 0,723729567066368 
 0,723449657924405 
 0,723170446644696 
 0,722891931083463 
 0,722614108711244 
 0,722336977249802 
 0,722060534384273 
